question,answer,A,B,C,D,Category,Human Accuracy
파장 15 m 주기 3 초인 표면 진행파의 경우 위상속도(phase speed)는?,2,2 m/sec,5 m/sec,7.5 m/sec,15 m/sec,Maritime Engineering,0.8261
해양에서 심층순환의 원인으로 가장 큰 비중을 차지하는 두 가지 사항을 바르게 묶은 것은?,4,이유와 분자확산,해류와 와동확산,해류와 분자확산,이류와 와동확산,Maritime Engineering,0.7264
대양의 표층수 대순환은 주로 무엇에 의한 것인가?,2,열염(熱廉)순환,풍성(風成)순환,열 순환,염 순환,Maritime Engineering,0.7306
미나마타병과 이타이 이타이병의 원인이 되는 해양오염물질은 각각 무엇인가?,2,"납, 구리","수은, 카드뮴","구리, 수은","납, 카드뮴",Maritime Engineering,0.9126
망간단괴에 가장 많이 함유되어 있는 원소는?,1,철,니켈,구리,코발트,Maritime Engineering,0.7243
해수 중 탄산염은 여러가지 상태로 존재한다. 해양의 정상pH(pH 8.1) 조건하에서 가장 풍부한 것은?,4,CO32-,H2CO3,CO23-,HCO3-,Maritime Engineering,0.8156
챌린저호의 탐험 후 챌린저 보고서를 작성하고 심해저 연니에 관한 연구를 한 사람은?,2,Charles Darwin,John Murray,Vening Meinesz,Bruce Heezen,Maritime Engineering,0.7168000000000001
"관성류(inertial current)에 대한 설명 중 맞는 것은? (단, 북반구라고 가정한다.)",1,시계방향의 원운동이다.,시계반대 방향의 타원운동이다.,바람과 같은 방향의 왕복운동이다.,고위도에서 저위도보다 주기가 크다.,Maritime Engineering,0.7345
해양 내에서 수중음파의 전파에 가장 영향을 주기 않는 것은?,4,수온,염분,수압,pH,Maritime Engineering,0.7453
북반구에서 취송류의 방향은 바람방향에 대하여 어떤 방향이 되는가?,1,오른쪽,왼쪽,동일한 방향,방향이 정반대,Maritime Engineering,0.8875
정상해수(염분 35‰)가 어는 빙점은 -2℃이다. 해수의 염분이 증가할수록 해수의 빙점은?,1,내려간다.,올라간다.,어느 정도까지 내려가다가 다시 올라간다.,변화가 없다.,Maritime Engineering,0.8515999999999999
해양의 표면염분 분표에 가장 큰 영향을 주는 것은?,1,증발-강수량의 차,바람분포,수온분포,심층해류,Maritime Engineering,0.9073
고기압 지역에 나타나는 현상으로 맞는 것은?,2,바람은 북반구에서 반시계 방향으로 불어 들어온다.,상층부에 하강기류가 발생한다.,구름이 생성되고 비가 온다.,지표면에서는 공기가 수렴한다.,Maritime Engineering,0.7029000000000001
망간단괴 성분 중 경제적인 가치가 없는 것은?,4,니켈,코발트,망간,철,Maritime Engineering,0.7286
해저 열수광상이 가장 많은 해역은?,2,대서양,태평양,인도양,지중해,Maritime Engineering,0.7926000000000001
태양전지 어레이 및 축전지에서 공급되는 직류전력을 교류전력으로 변환시켜 부하에 공급하는 장치는?,1,인버터,전동기,정류기,커넥터,Maritime Engineering,0.9367
동기 발전기에 설치된 “AVR”의 주요 목적은?,4,발전기를 정지하고자 할 때 사용된다.,속도 변동이 심할 때 속도를 일정하게 한다.,주파수가 낮을 때 주파수를 올리는 역할을 한다.,단자전압이 변동될 때 자동으로 전압의 변동을 일정하게 하는 장치이다.,Maritime Engineering,0.75
전기설비의 절연저항을 저하시키는 원인으로 틀린것은?,1,절연저항 측정기기의 노후,"전선의 절연물(비닐, 고무 등)의 손상",전로에 접속되어 있는 전기기기의 절연 노화,전로에 접속되어 있는 분전반류 절연물의 절연 노화,Maritime Engineering,0.7761
태양광 발전 시스템의 주요 주변 장치로 거리가먼 것은?,2,태양전지판,가스 발생기,직·교류 변환장치,전력 저장용 축전지,Maritime Engineering,0.807
전류에 관한 설명으로 가장 거리가 먼 것은?,1,전류는 ( - ) 에서 ( + ) 로 흐른다.,전류의 표기는 I 로 나타낸다.,전류의 단위는 [A]로 표시한다.,전류란 전하의 흐름을 말한다.,Maritime Engineering,0.9107
축전지의 연결법에서 가장 높은 전압을 얻기 위한 것은?,1,직렬법,병렬법,직·병렬법,혼합 연결법,Maritime Engineering,0.82
납축전지의 용량 단위는?,3,[Ch],[Bh],[Ah],[Dh]/,Maritime Engineering,0.86
퓨즈의 사용 목적으로 거리가 먼 것은?,4,적절한 부하전류를 흐르게 한다.,과전류로부터 전기기기를 보호한다.,과전류가 흐를 때 전로를 차단한다.,전기기기의 정격용량을 증가시킨다.,Maritime Engineering,0.7143
태양전지를 부하용도에 맞게 직·병렬로 구성한 태양전지 판넬의 집합체로 직류전력을 생산하여 전력조절기에 공급하는 장치는?,1,어레이,다이오드,분전반,정류기,Maritime Engineering,0.7317
교류전력에서 직류전력을 얻기 위해 주로 사용되는 장치는?,1,정류기,교류발전기,축전지,교류분전반,Maritime Engineering,0.7561
변압기의 전부하 효율은?,1,출력/출력+동손+철손,출력/입력×동손+철손,입력/출력+동손-철손,입력/입력+동손×,Maritime Engineering,0.7778
"전류 I, 시간 t, 전기량 Q라하면, 이 때 관계식으로 옳은 것은?",1,Q = I · t,Q = I / t,Q = t / I,Q = t2 / I,Maritime Engineering,0.7429000000000001
"저항값이 각각 3Ω, 10Ω, 20Ω인 3개의 저항을 직렬로 접속하면 합성 저항[Ω]은?",3,7,27,33,50,Maritime Engineering,0.8234999999999999
제어모듈내의 설정전압 비교에 의하여 점등되며 충전전압이 증가하여 만충전 상태에 도달하면 점등 되는 램프는?,1,만충전 램프,과방전 램프,역류방지 경보램프,수동제어경보램프,Maritime Engineering,0.975
태양광발전시스템 구성 중 태양전지 어레이 및 축전지에서 공급되는 직류전력을 교류전력으로 변환시켜 부하에 공급하는 것은?,4,정류기,교류분전반,전력제어장치,인버터,Maritime Engineering,0.7206
납축전지의 전해액을 취급할 때 착용하는 안전용구가 아닌 것은?,3,보안경,고무장갑,면장갑,고무장화,Maritime Engineering,0.9077
납축전지의 전해액을 올바르게 설명한 것은?,3,황산나트륨을 사용한다.,황산원액을 사용한다.,묽은 황산을 사용한다.,염화나트륨을 사용한다.,Maritime Engineering,0.8429000000000001
축전지의 용량에 대한 설명으로 옳은 것은?,3,만충전시킨 축전지를 10시간 방전하였을 때의 방전량,만충전시킨 축전지를 5시간 방전하였을 때의 방전량,만충전시킨 축전지를 일정 전류로서 규정 종지전압까지 방전하였을 때의 방전량,만충전시킨 축전지를 85% 방전하였을 때의 방전량,Maritime Engineering,0.7937000000000001
광기전력 효과를 이용하여 태양에너지를 전기에너지로 변환 시키는 가장 기본적인 반도체 소자는?,1,태양전지 셀,태양전지 모듈,태양전지 판넬,태양전지 어레이,Maritime Engineering,0.8332999999999999
"양극 금속 표면에 산화막을 형성하고, 그 위에 음극이 되는 금속 케이스를 씌운 것은 어떤 종류의 콘덴서인가?",4,공기 콘덴서,종이 콘덴서,세라믹 콘덴서,전해 콘덴서,Maritime Engineering,0.8429000000000001
2A 전류가 3분간 흐른 전하량은 얼마인가?,2,350[C],360[C],370[C],380[C],Maritime Engineering,0.9429
"교류발전기를 병렬 운전할 때, 양 발전기의 주파수와 위상이 일치 하는지를 확인하는 배전반의 감시용 장치는?",1,동기 검정기,전류계,전압계,역률계,Maritime Engineering,0.8676
납축전지의 고장 원인이 아닌 것은?,4,충전부족에서 오는 극판의 황산염화,보충전 없이 장기간 방치하였을 때,전해액에 불순물이 흡입되었을 때,전해액이 충분할 때,Maritime Engineering,0.9091
"예비전원으로 시설하는 축전지에 대하여 연축전지는 1단위당 2[V]로 계산하는데, 알카리축전지의 전압은 몇 [V]로 계산하는가?",1,1.2[V],1.5[V],2.0[V],3.0[V],Maritime Engineering,0.8112999999999999
태양전지는 광기전력 효과(또는 광전효과)의 원리에 의해 무엇을 발생시키는가?,1,전기에너지,실리콘에너지,반도체에너지,유기반도체에너지,Maritime Engineering,0.8868
태양전지 어레이 및 축전지에서 공급되는 직류전력을 교류전력으로 변환시켜 부하에 공급하는 장치를 직· 교류 변환장치 또는 무엇이라고 하는가?,4,축전지,전압조정장치,전력제어장치,인버터,Maritime Engineering,0.76
전지로부터 흐르는 전류를 무엇이라고 하는가?,1,"직류(direct current, DC)","교류(alternating current, AC)",주기(period),주파수(frequence),Maritime Engineering,0.8654000000000001
전류의 설명 중 틀린 것은?,2,전류의 단위는〔A]로 표시한다.,전류는 (-)에서 (+)로 흐른다.,전류의 표기는 I 또는 i 로도 나타낸다.,전류란 단위시간당 전기량의 이동을 말한다.,Maritime Engineering,0.8269
전로의 절연 불량에 의한 감전사고 등의 위험을 방지하기위해 설치하는 것은?,1,접지,단락,접속함,분기함,Maritime Engineering,0.9216
동기 발전기를 병렬 운전할 때의 조건으로 알맞는 것은?,1,"기전력의 크기, 주파수, 파형, 상의 위상이 모두 같아야 한다.","기전력의 크기, 파형, 상의 위상은 같아야 하지만 기전력의 주파수는 달라도 된다.","기전력의 크기, 주파수, 상의 위상은 같아야 하지만 파형은 달라도 된다.","기전력의 크기, 주파수, 파형은 같아야 하지만, 상의 위상은 비슷하면 된다.",Maritime Engineering,0.7707999999999999
4행정 사이클 기관의 동작이 아닌 것은?,4,흡입,압축,팽창,압력,Maritime Engineering,0.7755
배전선로의 절연 저항이 저하하는 원인이 아닌 것은?,2,"전선의 절연물(비닐,고무등)의 노후 또는 손상",전선로의 절연저항 측정,전로에 접속되어 있는 분전반류 절연물의 절연 노화,전로에 접속되어 있는 전기 기기의 절연 노화,Maritime Engineering,0.8254
축전지를 직열로 연결하여 충전이 되면 고압 전원이 되므로 주의가 요구된다. 이때의 주의사항과 거리가 먼 것은?,3,시계 반지 등 도체가 될 수 있는 물건을 제거하고 작업,작업시는 반드시 고무장갑 고무장화 등 안전 용구를 착용,사용공구는 일반 공구를 사용,축전지 회로를 구성하거나 끊을시는 충전 스위치 및 부하를 차단후 시행,Maritime Engineering,0.918
비교적 단시간 내에 보통 충전전류의 2∼3배의 전류로 충전하는 방식을 무엇이라고 하는가?,3,보통충전,부동충전,급속충전,균등충전,Maritime Engineering,0.8957999999999999
"제어모듈내의 설정전압비교에 의하여 점등되며, 충전전압이 계속 증가하여 만 충전 상태에 도달하면 작동되는 램프는 무엇인가?",1,만충전램프,과방전 경보램프,역류방지 경보램프,수동제어 경보램프,Maritime Engineering,0.9294
태양광발전시스템 구성 중 태양전지 어레이 및 축전지에서 공급되는 직류전력을 교류전력으로 변환시켜 부하에 공급하는 장치를 무엇이라 하는가?,4,정류기,교류분전반,전력제어장치,직· 교류변환장치(인버터),Maritime Engineering,0.8734000000000001
납축전지의 전해액으로 사용하는 것으로 맞는 것은?,4,물,벤젠,알콜,묽은황산,Maritime Engineering,0.9036
지구(해양+육지)가 태양으로부터 받은 열량보다 지구표면에서 흑체복사로 인하여 방출되는 열량이 더 크다. 그러나 지구의 열수지는 평균적으로 유입=유출을 만족시킨다. 그러면 이 차이는 무엇 때문에 기인되는가?,3,지열방출,대기에서의 반사 및 산란,대기의 온상효과(greenhouse effect),해양의 열저장,Maritime Engineering,0.8125
북반구에서 표층해류가 주로 바람에 대하여 오른쪽으로 편향하는 원인은?,4,압력 경도력,밀도차에 의한 힘,원심력,자전의 전향력,Maritime Engineering,0.9091
조석을 일으키는 주된 힘은?,4,바람,마찰력,코리올리스힘,인력,Maritime Engineering,0.7763
적도해류에 관한 설명 중 옳은 것은?,2,편서풍의 취송에 의해서 일어난 해류이다.,무역풍의 취송에 의해서 일어난 해류이다.,경사류이다.,보류이다.,Maritime Engineering,0.7419
바람에 의해 해수순환이 크게 좌우되는 층은?,1,표층,중층,심층,저층,Maritime Engineering,1.0
해수의 염분이 증가되면 역비례로 감소되는 물리량은?,3,음파의 전파속도,해수의 밀도,해수의 결빙온도,해수의 전기전도도,Maritime Engineering,0.8571
우리나라 서해연안에서 해수의 유동을 조사 하고자 할 때 연속조사를 하는데 소요되는 최소한의 기간은?,2,7 일간,15 일간,23 일간,30 일간,Maritime Engineering,0.8732
현장밀도에 관한 설명 중 옳은 것은?,1,"해수를 떠올렸을 때 그 때의 염분과 수온, 수압에 따른 밀도",해수를 떠올렸을 때 염분과 관계없이 수압과 수온에 따른 밀도,해수를 떠올렸을 때 염분과는 관계없이 수온과 기압에  따르는 밀도,해수를 떠올렸을 때의 선상조건 하에서의 밀도,Maritime Engineering,0.8861
우리나라 근해의 해류가 아닌 것은?,1,쓰가루 난류(Tsugaru warm current),쓰시마 해류(Tsushima current),동한 난류(東韓暖流),북한 한류(北韓寒流),Maritime Engineering,0.9429
아열대에서는 어느 대양에서도 그 서안 가까이를 따뜻한 열대수가 흐르고 있다. 그 흐름의 방향은?,1,극방향,반시계방향,적도방향,동쪽 또는 서쪽방향,Maritime Engineering,0.8308
해파에 의해서 발생되는 해류가 아닌 것은?,4,파송류,연안류,이안류,경사류,Maritime Engineering,0.8656999999999999
해수 중 염분 35‰ 일 때 빙점이 -1.91℃이다. 염분 24.7‰ 해수에서는 몇 ℃에서 얼기 시작하는가?,2,-1.91℃,-1.33℃,0℃,1.33℃,Maritime Engineering,0.7537999999999999
달과 태양은 조석현상을 일으키는데 가장 큰 영향을 가지고 있다. 달과 태양의 영향력 비율(달:태양)은?,2,4 : 9,9 : 4,2 : 3,3 : 2,Maritime Engineering,0.7625
해양에서 저층수의 일차적인 근원은?,4,태평양,인도양,지중해,남극해,Maritime Engineering,0.8906000000000001
대마난류의 특성이 아닌 것은?,2,수온이 높다.,투명도가 낮다.,염분이 높다.,대한해협을 통과한다.,Maritime Engineering,0.7209
해수온도의 열원(熱源) 중 가장 지배적인 것은?,3,지구 내부에서의 급열,해수 중의 방사능 물질에 의한 발열,태양에서의 복사열,태양 이외의 여러 전체로 부터의 방사열,Maritime Engineering,0.8919
보통 수괴를 분류하는 데 가장 많이 사용되는 물리량은?,4,"수온, 압력","염분, 산소","수색, 탁도","수온, 염분",Maritime Engineering,0.8837
‘무선설비의 안전시설기준’에서 고압전기의 범위는?,1,600[V]를 초과하는 교류전압과 700[V[를 초과하는 직류전압,300[V]를 초과하는 교류전압과 550[V]를 초과하는 직류전압,220[V]를 초과하는 교류전압과 300[V]를 초과하는 직류전압,500[V]를 초과하는 교류전압과 1000[V]를 초과하는 직류전압,Maritime Engineering,0.7736
무선설비를 조작하거나 설치공사를 하는 자로서 전파법에 따라 기술자격증을 발급 받은 자를 무엇이라 하는가?,1,무선종사자,시설자,관리자,책임자,Maritime Engineering,0.898
과학기술정보통신부장관이 무선국의 개설을 허가하고 발급한 허가증에 기재된 사항이 아닌 것은?,4,허가연월일 및 허가번호,시설자의 성명 또는 명칭,무선설비의 설치장소,무선국의 설치 공사업체명,Maritime Engineering,0.7111
"전기통신역무를 취급하는 해안국과 해안지구국의 운용의무시간은? (단, 전기통신역무를 취급하지 않고, 무선전화만을 행하거나 특정한 계절에만 운용하는 해안국 또는 해안지구국은 제외)",1,상시,1일 20시간,1일 12시간,1일 8시간,Maritime Engineering,0.8946999999999999
의무선박국 무선설비의 2차 전지는 항행 중 어떻게 관리하여야 하는가?,1,매일 시험하고 완전 충전상태로 둘 것,매주 1 회 충전할 것,매월 1 회 충전할 것,20 일마다 충전할 것,Maritime Engineering,0.8462000000000001
의무선박국의 개설허가 유효기간은 얼마인가?,1,무기한,3년,5년,10년,Maritime Engineering,0.8537
무선국의 개설허가를 받은 자가 무선설비를 준공한 경우 받아야 하는 검사는?,4,중간검사,정기검사,완공검사,준공검사,Maritime Engineering,0.85
바다 수심 33m 에서 다이버가 받는 절대압력을 대기압과 수압으로 옳게 표시한 것은?,2,0(대기압) + 4.3(수압),1 (대기압) + 3.3(수압),0(대기압) + 3.3(수압),1 (대기압) + 4.3(수압),Maritime Engineering,0.7907
선박 설계와 건조에 가장 관계가 깊은 길이는?,1,수선간장,전장,등록장,건현장,Maritime Engineering,0.8
최근 개발된 FRP선은?,1,유리섬유를 적층하여 만든 플라스틱 선박이다.,철근과 철망으로 된 선체에 시멘트를 적층하여 만든 선박이다.,목재를 주재료로 만든 선박이다.,강판을 주재료로 만든 선박이다.,Maritime Engineering,0.9167
선박 선미부 외판의 전해부식 방지용 보호판으로 쓰이는 것은?,1,아연,납,알루미늄,구리,Maritime Engineering,0.7143
선박의 분류 중 상선에 해당되지 않는 것은?,1,어로지도선,유조선,가스운반선,일반화물선,Maritime Engineering,0.9231
구명정(Life boat)의 종류와 크기 및 탑재시킬 척수를 결정하는데 가장 관계가 먼 것은?,1,의장수,배의 항로,총톤수,승선인원,Maritime Engineering,0.8571
수선하의 횡단면적을 길이 방향으로 적분하거나 수선면적을 깊이 방향으로 적분하여 얻을 수 있는 것은?,1,배수용적,배수량,톤수,경하중량,Maritime Engineering,0.8889
산적화물선에서 화물이 한쪽으로 쏠리는 현상을 없애기 위하여 만든 탱크는?,1,톱 사이드 탱크,발라스트 탱크,연료유 탱크,청수 탱크,Maritime Engineering,0.8889
컨테이너선은 어느 종류의 선박에 속하는가?,3,여객선,어선,화물선,유조선,Maritime Engineering,0.8
선형(船型)의 종류 중 소형 화물선에서 선미 부분에 화물적재 공간을 늘려 선미 트림(trim)으로 해 주기 위해 선미부의 상갑판을 약간 높혀 낮은 선미루로 한 것은?,1,저선미루선,복갑판선,저선수루선,삼도형선,Maritime Engineering,0.9091
선박으로서 갖추어야 할 기본적인 3가지 특성이 아닌 것은?,4,부양성,적재성,이동성,예인성,Maritime Engineering,0.7143
선수선저 형상을 구상선수로 하는 주된 이유는?,3,조정성능 증대,선수부 강도 증대,조파저항 성능 개선,점성저항 성능 개선,Maritime Engineering,0.7333
해양과 대기의 상호작용을 설명한 내용 중 틀린 것은?,1,바닷물의 비열이 높기 때문에 바닷물 1g 을 1℃ 높이는데 1cal 이상이 필요하다.,해양과 대기의 가열이나 냉각이 있음에도 평균적인 열수지의 균형을 이루고 있다.,해류와 대기의 날씨는 물과 공기의 불균등한 태양 가열에 의한 결과이다.,해류는 열대에서 극지방으로 열을 운반한다.,Maritime Engineering,0.75
반구조운동을 하는 판(plate)의 평균 두께는?,1,100km,200km,300km,400km,Maritime Engineering,1.0
인근 육지로부터의 영양염 공급 때문에 연안 천해역은 전체적인 생물의 활동성이 높다. 연안 천해 환경에 미치는 물리적 환경과 가장 거리가 먼 것은?,1,밀도류,취송류,조류,연안류,Maritime Engineering,1.0
심해저 망간단괴를 최초로 발견한 해양 탐사선은?,1,H.M.S. 챌린지호,메테오호,클로마챌린저호,아르빈호,Maritime Engineering,1.0
지진파 중 가장 빠른 속도로 전해져서 어떤 지점이든 가장 먼저 도달하는 파(Wave)는 무엇인가?,1,P파,S파,L파,S및 L파,Maritime Engineering,1.0
"표준갈고리를 가지는 인장 이형철근의 보정계수가 0.8이고, 기본정착길이가 600㎜이었다면 이 철근의 정착길이는?",3,360㎜,420㎜,480㎜,540㎜,Maritime Engineering,0.7419
"단면의 폭 b=400㎜, 유효깊이 d=600㎜ 인 단철근 직사각형 보에 D22의 정철근을 2단으로 배치할 경우 그 연직 순간격은 얼마 이상으로 하여야 하는가?",1,25㎜ 이상,35㎜ 이상,40㎜ 이상,50㎜ 이상,Maritime Engineering,0.7646999999999999
휨 또는 휨과 압축을 동시에 받는 부재의 콘크리트 압축연단의 극한변형률은 얼마로 가정하는가?,2,0.002,0.003,0.004,0.005,Maritime Engineering,0.7646999999999999
토목 재료로서 콘크리트의 일반적인 특징으로 옳지 않은 것은?,4,경화하는데 시간이 걸리기 때문에 시공일수가 길어진다.,"내구성, 내화성, 내진성이 우수하다.","경화 시에 건조, 수축에 의한 균열이 발생하기 쉽다.",인장강도에 비해 압축강도가 매우 작다.,Maritime Engineering,0.7646999999999999
콘크리트를 친 후 시멘트와 골재알이 가라앉으면서 물이 올라와 콘크리트의 표면에 떠오르는 현상은?,4,슬럼프,워커빌리티,레이턴스,블리딩,Maritime Engineering,0.8332999999999999
한중 콘크리트에 관한 설명으로 옳지 않은 것은?,1,한중 콘크리트를 시공하여야 하는 기상조건의 기준은 하루의 평균기온 0°C 이하가 예상되는 조건이다.,타설할 때의 콘크리트는 5°C 이하가 예상되는 조건이다.,"재료를 가열할 경우, 물 또는 골재를 가열하는 것으로 하며, 시멘트는 어떠한 경우라도 직접 가열할 수 없다.",시공 시 특히 응결경화 초기에 동결시키지 않도록 주의하여야 한다.,Maritime Engineering,0.7143
토목재료로서 콘크리트의 일반적인 특징으로 옳지 않은 것은?,3,콘크리트 자체가 무겁다.,건조수축에 의한 균열이 생기기 쉽다.,압축강도와 인장강도가 동일하다.,내구성과 내화성이 모두 크다.,Maritime Engineering,0.7778
휨을 받는 콘크리트 보에 대한 설명으로 틀린 것은?,1,콘크리트는 인장강도에 강하나 압축강도에는 약하다.,철근의 탄성계수는 2.0×105 MPa를 표준으로 한다.,철근과 콘크리트의 변형율은 중립축으로부터 거리에 비례한다.,철근은 압축력보다 주로 인장력에 저항한다.,Maritime Engineering,0.8234999999999999
"스터럽과 띠철근의 135° 표준갈고리는 구부림 끝에서 최소 얼마 이상 연장되어야 하는가? (단, D25 이하의 철근이고, db는 철근의 공칭지름이다.)",3,2db 이상,4db 이상,6db 이상,8db 이상,Maritime Engineering,0.7143
굳지 않은 콘크리트에 AE제를 사용하여 연행공기를 발생시켰다. 이 AE제 공기의 특징으로 옳은 것은?,3,콘크리트의 유동성을 저하 시킨다.,콘크리트의 온도가 낮을수록 AE공기가 잘 소실된다.,경화 후 동결융해에 대한 저항성이 증대된다.,기포의 직경이 클수록 잘 소실되지 않는다.,Maritime Engineering,0.7646999999999999
콘크리트 표면과 그에 가장 가까이 배치된 철근 표면 사이의 최단거리를 무엇이라 하는가?,1,피복두께,철근의 간격,콘크리트의 여유,철근의 두께,Maritime Engineering,0.8889
하루 평균기온이 몇 °C를 초과할 경우에 서중 콘크리트로 시공하는가?,2,20°C,25°C,30°C,35°C,Maritime Engineering,0.8234999999999999
상단과 하단에 2단 이상으로 배치된 철근에 대한 설명으로 옳은 것은?,1,순간격은 25㎜ 이상으로 하고 상하 철근을 동일 연직면내에 두어야 한다.,순간격은 20㎜ 이상으로 하고 상하 철근을 서로 엇갈리게 배치한다.,순간격은 25㎜ 이상으로 하고 상하 철근을 서로 엇갈리게 배치한다.,순각격은 20㎜ 이상으로 하고 상하 철근을 동일 연직면내에 두어야 한다.,Maritime Engineering,0.7059000000000001
콘크리트용 골재가 갖추어야 할 성질에 대한 설명으로 옳지 않는 것은?,3,알맞은 입도를 가질 것,깨끗하고 강하며 내구적일 것,연하고 가느다란 석편을 함유하고 있을 것,"먼지, 흙, 유기불순물 등의 유해물이 허용한도 내일 것",Maritime Engineering,0.7368000000000001
혼화재료 중 사용향이 비교적 많아 그 자체의 부피가 콘크리트의 배합 계산에 영향을 끼치는 것은?,1,플라이 애쉬,AE제,감수제,유동화제,Maritime Engineering,0.9167
콘크리트구조물의 설계는 일반적으로 어떤 설계방법을 적용하는 것을 원칙으로 하는가?,1,강도설계법,인장설계법,압축설계법,하중-저항계수설계법,Maritime Engineering,1.0
워싱턴형 공기량 측정기를 사용하여 공기실의 일정한 압력을 콘크리트에 주었을 때 공기량으로 인하여 공기실의 압력이 떨어지는 것으로부터 공기량을 구하는 방법은 어는 것인가?,3,무게법,부피법,공기실 압력법,진공법,Maritime Engineering,0.7143
두께 140㎜의 슬래브를 설계하고자 한다. 최대 정모멘트가 발생하는 위험단면에서 주철근의 중심 간격은 얼마 이하이어야 하는가?,1,280㎜ 이하,320㎜ 이하,360㎜ 이하,400㎜ 이하,Maritime Engineering,0.8332999999999999
180° 표준갈고리는 구부린 반원 끝에서 철근 공칭지름(db)의 최소 몇 배 이상 연장해야 하는가?,1,4배,5배,6배,7배,Maritime Engineering,0.8571
1방향 철근콘크리트 슬래브의 수축 온도 철근의 간격으로 옳은 것은?,1,"슬래브 두께의 5배 이하, 또한 450㎜ 이하","슬래브 두께의 6배 이하, 또한 500㎜ 이하","슬래브 두께의 5배 이상, 또한 450㎜ 이상","슬래브 두께의 6배 이상, 또한 500㎜ 이상",Maritime Engineering,0.7692
"인장 이형철근의 겹칩이음 분류 중 배치된 철근량이 이음부 전체 구간에서 해석결과 요구되는 소요철근량의 2배 이상이고, 소요겹침 이음길이 내 겹침이음된 철근량이 전체 철근량의 1/2 이하인 경우에 해당되는 겹침이음은?",1,A급 이음,B급 이음,C급 이음,D급 이음,Maritime Engineering,1.0
"철근비가 균형 철근비보다 클 때, 보의 파괴가 압축측 콘크리트의 파쇄로 시작되는 파괴 형태를 무엇이라 하는가?",1,취성 파괴,연성 파괴,경성 파괴,강성 파괴,Maritime Engineering,0.9
철근을 소요 두께의 콘크리트로 덮는 이유에 대한 설명으로 옳지 않은 것은?,1,시공상의 편의를 위해서,철근의 부식방지를 위해서,화해(火害)를 받지 않도록 하기 위해서,부착응력 확보를 위해서,Maritime Engineering,0.7778
최대 휨모멘트가 일어나는 단면에서 1방향슬래브의 정철근 및 부철근의 중심간격에 대한 설명으로 옳은 것은?,1,"슬래브 두께의 2배 이하이어야 하고, 또한 300㎜ 이하로 하여야 한다.","슬래브 두께의 2배 이하이어야 하고, 또한 400㎜ 이하로 하여야 한다.","슬래브 두께의 3배 이하이어야 하고, 또한 300㎜ 이하로 하여야 한다.","슬래브 두께이 3배 이하이어야 하고, 또한 400㎜ 이하로 하여야 한다.",Maritime Engineering,0.8667
공칭지름이 몇 ㎜를 초과하는 철근은 겹침이음을 해서는 안 되는가?,1,35㎜,32㎜,29㎜,25㎜,Maritime Engineering,1.0
철근의 항복으로 시작되는 보의 파괴는 사전에 붕괴의 징조를 알리며 점진적으로 일어난다. 이러한 파괴 형태를 무엇이라 하는가?,1,연성파괴,항복파괴,취성파괴,피로파괴,Maritime Engineering,0.8181999999999999
1방향 슬래브의 최소 두께는 얼마 이상 이어야 하는가?,3,7㎝,8㎝,10㎝,12㎝,Maritime Engineering,0.7273000000000001
콘크리트용 골재가 갖추어야 할 성질에 대한 설명으로 틀린 것은?,3,알맞은 입도를 가질 것,깨끗하고 강하면 내구적일 것,"연한 석편, 가느다란 석편을 함유할 것","먼지, 흙, 유기불순물 등의 유해물을 함유하지 않을 것",Maritime Engineering,0.8
"D25 철근을 사용한 90° 표준갈고리는 90° 구부린 끝에서 최소 얼마 이상 더 연장하여야 하는가? (단, db는 철근의 공칭지름)",3,6db,9db,12db,15db,Maritime Engineering,0.7273000000000001
철근 콘크리트 구조물에서 철근의 피복두께를 일정량 이상으로 규정하는 이유로서 거리가 가장 먼 것은?,4,철근이 산화되지 않도록 하기 위하여,내화구조를 만들기 위하여,부착 응력을 확보하기 위하여,아름다운 구조물을 만들기 위하여,Maritime Engineering,0.75
보의 주철근의 수평 순간격은 최소 얼마 이상인가?,1,2.5㎝ 이상,3.5㎝ 이상,4.5㎝ 이상,5.5㎝ 이상,Maritime Engineering,0.9
"표준 갈고리를 가지는 인장 이형철근의 정착길이는 철근지름 db의 몇 배 이상이어야 하고, 또 얼마 이상이어야 하는가?",4,"4db, 12㎝","5db, 12㎝","6db, 15㎝","8db, 15㎝",Maritime Engineering,0.0
중립축으로부터 압축측 콘크리트 상단까지의 거리가 20㎝인 단철근 직사각형보에서 콘크리트의 설계 기준 강도가 250㎍f/cm2(=25MPa)인 경우 등가사각형의 깊이는 a는?,1,17㎝,18㎝,20㎝,21㎝,Maritime Engineering,0.7143
"압축부재의 횡철근 중 나선 철근의 순간격은 몇 ㎝ 이하, 2.5㎝ 이상이라야 하는가?",1,7.5㎝,5.08㎝,6.5㎝,5.0㎝,Maritime Engineering,0.9091
해도나 등대표에 기재된 지리학적 광달거리는 관측자의 눈의 높이가 평균수면으로부터 몇 m 일 때를 기준으로 계산한 것인가?,1,5,10,15,20,Maritime Engineering,0.9091
사설 항로표지 소유자가 설치 목적이 소멸되어 항로표지를 폐지하고자 하는 때에 폐지예정일 얼마 전에 해양수산부 장관에게 신고하여야 하나?,1,3개월전,6개월전,2개월전,15일 이전,Maritime Engineering,0.75
